"title","url","sof"
"A demora de 30 a 40 dias no resultado do exame citopatológico de colo uterino pode determinar um prognóstico de lesões suspeitas de neoplasia intra-epitelial cervical?","https://aps-repo.bvs.br/aps/em-que-medida-a-demora-no-resultado-do-exame-de-citopatologia-do-colo-uterino-cp-de-30-a-40-dias-pode-determinar-um-prognostico-mais-reservado-para-pacientes-com-lesoes-suspeitas-de-neoplasia-intra/","SOF relacionadas:

• Como devo proceder frente a um laudo de exame citopatológico de colo de útero com metaplasia?
• Devemos recoletar o exame de Papanicolau se o resultado deu ausência de JEC?
• Deve-se repetir o citopatológico quando o resultado contém apenas representação do epitélio escamoso?
• O que fazer quando observada uma alteração visível ao exame especular durante a coleta de citopatológico de colo uterino? Aguardar o resultado ou encaminhar à colposcopia?
• O que significa citólise no resultado do exame de Papanicolau (CP de colo do útero)?
• O que significa metaplasia escamosa imatura no resultado do Papanicolau (CP do colo de útero)?
• O que significa paraceratose no resultado de exame citopatológico de colo de útero?
• Qual a conduta para resultado de epitélio escamoso do citopatológico de colo uterino?
• Qual conduta em pacientes com resultado de citopatológico do cólo uterino evidenciando presença de TORULUPSIS na microbiologia?"
"A drenagem linfática manual tem resultados positivos no edema crônico associado a comprometimento linfático após erisipela de repetição?","https://aps-repo.bvs.br/aps/a-drenagem-linfatica-manual-tem-resultados-positivos-no-edema-cronico-associado-a-comprometimento-linfatico-apos-erisipela-de-repeticao/","De acordo com a Sociedade Internacional de Linfologia nenhum método de tratamento para linfedema apresentou meta-análise satisfatória 1 . Além de serem escassas as evidências em relação à drenagem linfática manual (DLM) 2 elas se concentram no linfedema secundário a neoplasia, em particular a de mama. Há ensaios clínicos que mostram possível efeito positivo, principalmente quando a DLM é associada a medidas compressivas 3-7 . Contudo, mesmo nessas situações ainda há muito a ser estudado, pois os estudos são geralmente pequenos e com potenciais vieses 7 .

A DLM é uma massagem terapêutica que tem por objetivo aumentar o transporte linfático e remover manualmente o excesso de fluido intersticial com consequente diminuição de edemas e linfedemas, prevenção e melhoria de algumas de suas consequências. Além disso, a DLM aumenta a regeneração celular, estimula o sistema imunológico e favorece a abertura dos capilares linfáticos – aumentando a eliminação de resíduos provenientes do metabolismo celular. É importante lembrar as indicações e contraindicações da DLM. São indicações: circulação de retorno comprometida, tecido edemaciado, varizes; cicatrização; cansaço nas pernas; celulites; pré e pós cirurgias plásticas; linfedemas e relaxamento. Já as contraindicações incluem: câncer, tromboflebite, febre, hipertireoidismo, trombose, septicemia, gravidez de risco, hipertensão não controlada e reação inflamatória aguda 12 ."
"A erva mate possui ação terapêutica comprovada cientificamente?","https://aps-repo.bvs.br/aps/a-erva-mate-possui-acao-terapeutica-comprovada-cientificamente/","As propriedades terapêuticas da erva mate ainda não foram amplamente investigadas em estudos clínicos e sua eficácia necessita ser investigada a longo prazo. Ilex paraguariensis , conhecida como erva mate possui diversas ações terapêuticas relatadas na literatura etnofarmacológica 1 . Dentre essas, as ações investigadas nos ensaios clínicos que correspondem a problemas prevalentes na Atenção Primária à Saúde destaca-se: a ação de um fitoterápico contendo erva mate para a perda de peso 2 e o uso do infuso, na redução da hipercolesterolemia e controle do perfil glicêmico 3,4,5,6 .

Com relação a propriedade terapêutica da planta para perda de peso foi encontrado somente um estudo randomizado, controlado, duplo cego, que evidenciou que o fitoterápico que incluiu em sua composição o extrato de Ilex paraguariensis na forma de cápsulas, reduziu o peso dos participantes com excesso de peso ao longo de 45 dias de tratamento no contexto de cuidados primários à saúde 2 . Após a publicação desse trabalho, foi realizada uma revisão de literatura que abordou os efeitos benéficos da erva mate na obesidade, referindo que os estudos experimentais mostram que a mesma modula vias de sinalização que regulam as respostas adipogênicas, antioxidante, anti-inflamatórias e de sinalização de insulina 3 . Outro estudo clínico demonstrou um aumento da capacidade antioxidante no soro e no sangue total e uma redução no colesterol- LDL em indivíduos com dislipidemia após a ingestão de 1L por dia de infuso de erva-mate, durante noventa dias, o que sugere que este é um suplemento dietético auxiliar na prevenção de doenças cardiovasculares em indivíduos que possuem uma dieta alimentar livre 4 . A mesma ação já foi descrita por outros autores anteriormente 5,6 . Klein et al (2011) relataram que o consumo do chá mate durante 60 dias melhorou o controle e perfil glicêmico de indivíduos com diabetes tipo 2 6 . Pesquisas experimentais analisadas em revisão de literatura indicam que a erva-mate melhora a tolerância à glicose em animais obesos 3 . O consumo de erva-mate tem sido associado à incidência de câncer de orofaringe e esôfago, no entanto, esta parece estar relacionada principalmente ao hábito de algumas pessoas de ingerir a bebida em temperaturas muito altas 7 . A temperatura ideal da água é de 70 a 80ºC 8 . Ressalta-se que, para a redução do peso, da hipercolesterolemia e melhoria do controle glicêmico, é necessária a adoção de hábitos de vida saudável, principalmente exercícios físicos e dieta rica em fibras. Essas ações podem ser incentivadas na atenção primária à saúde por meio de grupos de promoção à saúde operacionalizando o princípio da orientação comunitária."
"A escola pode fazer controle de glicemia e aplicação de insulina em criança com diabetes tipo I ?","https://aps-repo.bvs.br/aps/a-escola-pode-fazer-controle-de-glicemia-e-aplicacao-de-insulina-em-crianca-com-diabetes-tipo-i/","Não existe uma determinação nacional sobre o assunto, mas resoluções estaduais podem ser utilizadas para exemplificar como essa questão tem sido resolvida localmente.

Uma resolução estadual do Paraná¹ estabelece que toda instituição de ensino daquele estado deve conter minimamente uma sala de observação na qual deve-se manter auxiliar de enfermagem, ou pelo menos professor ou funcionário com curso de primeiros socorros, responsável pela sala.

Essa resolução permite administração de medicamentos de uso contínuo, desde que autorizados e entregues pelos pais ou responsáveis e identificados, com nome do aluno, posologia e receita médica. Apenas o responsável pela sala de observação pode administrar os medicamentos aos alunos. Portanto, mediante entrega de receita médica orientando claramente a administração da insulina, dose e horário , e a presença de alguém capacitado para fazer essa medicação, no Paraná é permitida a aplicação de insulina no ambiente escolar.

Ainda, um parecer do CRM de São Paulo (CREMESP²), quanto à aplicação de insulina em ambiente escolar , orienta que crianças, dependendo da idade, podem ser treinadas a realizar glicemia capilar e aplicar insulina e/ou ingerir açúcar conforme resultado, sendo recomendável fazê-lo sob supervisão de um adulto. Caso a criança, não tenha capacidade ainda para fazer essa avaliação, qualquer adulto treinado pode realizar os procedimentos. O treinamento pode ser realizado por profissionais da saúde habilitados para isto ou pela associação de diabéticos da sua cidade se houver.

Essa resolução esclarece ainda que a escola não tem “obrigação” de realizar/supervisionar esse procedimento caso os funcionários não se sintam aptos para isso, mas que dentro de uma ação inclusiva atual é desejável que façam este acompanhamento. Por fim, o parecer conclui que não existe a obrigatoriedade da presença de auxiliar de enfermagem na escola e recomenda, para devido respaldo legal da escola, exigência de: cópia da prescrição e de orientações médicas; autorização escrita dos pais explicitando a capacitação da criança e autorização para que o procedimento seja realizado no ambiente escolar sob supervisão de um adulto responsável; e manter a documentação e os registros eventuais em prontuário da criança.

Assim, é de grande importância: a) ) realizar uma reunião com responsáveis da escola, responsáveis pela criança, criança e equipe de saúde para discutir sobre as possibilidades de acompanhamento dessa criança;

b) identificar se existe alguém na escola que deseja fazer um treinamento com a equipe de saúde para realizar o acompanhamento (administrar ou apenas observar a criança administrar a insulina, caso ela saiba);

c) orientar quanto a não obrigatoriedade da escola em aceitar auxiliar no tratamento dessa criança, mas informar sobre a importância para a saúde da criança de fazer a medida e controle da glicemia nesse horário;

d) assegurar a escola de que a unidade de saúde estará auxiliando no monitoramento, sanando dúvida e avaliando a criança sempre que necessário.

Seria bom que a unidade de saúde garantisse a escola que irá se disponibilizar a ir a escola avaliar a criança ou tirar dúvidas por telefone caso a escola necessite. Além disso, é fundamental que o médico faça uma prescrição clara para a escola sobre como manejar essa criança conforme a glicemia.

Por fim, é importante compreender que cada lado dessa negociação (os pais, a criança, a escola e a equipe de saúde) deve colaborar no cuidado da criança com diabetes. Assim sendo, todos são aliados para decidir a melhor maneira de auxiliar essa família. Nessa negociação torna-se importante ser flexível no que for possível de flexibilizar e não abrir mão do princípio fundamental dessa negociação que é a saúde da criança."
"A exodontia está contraindicada para pacientes idosos que realizaram ponte de safena?","https://aps-repo.bvs.br/aps/a-exodontia-esta-contraindicada-para-pacientes-idosos-que-realizaram-ponte-de-safena/","Em caso de exodontia em idosos cardiopatas se faz necessário a avaliação cardiológica prévia ao procedimento, devido ao risco de desenvolvimento de complicações graves, tais como endocardite bacteriana e bacteremia (1,2) .

Quando realizada a ponte de safena em decorrência de um infarto agudo do miocárdio, antes de qualquer tratamento odontológico, o paciente deve ser cuidadosamente avaliado, pois nos primeiros seis meses o risco de recidiva, como reinfarto ou morte súbita, durante uma intervenção cirúrgica médica ou odontológica é aproximadamente 30% maior do que em pacientes normais (3) . Procedimentos odontológicos mais invasivos devem ser adiados pelo menos por três meses e, idealmente, por até 1 ano após o infarto (3) .

Pacientes sem complicações pós-infarto nem fatores de risco adicionais (hipertensão, arritmias, insuficiência cardíaca congestiva) podem ser tratados no consultório odontológico, desde que alguns cuidados sejam tomados (4) . O controle da ansiedade do paciente, consultas breves e a utilização controlada de anestésicos com vasoconstritores, muitas vezes associada ao uso de sedação complementar, diminuem os riscos de uma recidiva (3) .

Nos casos de infarto do miocárdio com complicações, ou com recuperação instável, sugerem-se condutas mais cuidadosas, evitando-se procedimentos dentários cirúrgicos nos primeiros seis meses depois da ocorrência (3) . As emergências dentárias devem ser tratadas de forma conservadora ou monitoradas em ambiente hospitalar (3) .

Doenças cardiovasculares representam uma das principais causas de morte nas sociedades industrializadas, tanto para homens quanto para mulheres (3) .

Esses pacientes muitas vezes necessitam de tratamento odontológico e são encaminhados ao consultório de um clínico geral ou de um especialista, conforme suas necessidades (3) . O paciente com comprometimento cardiovascular deve ser avaliado minuciosamente, tanto pelo profissional que realizará o procedimento odontológico quanto pelo médico do paciente (3) .

Para o cirurgião-dentista é importante uma anamnese detalhada de pacientes com história de angina do peito, próteses cardíacas, infarto do miocárdio, insuficiência cardíaca e arritmias. Pacientes assintomáticos também devem ser bem observados no momento da consulta, pois os sintomas podem aparecer, devido ao estresse causado pelo atendimento. Informações atualizadas são imprescindíveis ao correto manejo clínico dos pacientes, a fim de evitar ou contornar complicações indesejáveis (3) ."
"A farmacoterapia para tuberculose diminui a eficácia dos contraceptivos?","https://aps-repo.bvs.br/aps/a-farmacoterapia-para-tuberculose-diminui-a-eficacia-dos-contraceptivos/","A farmacoterapia para a tuberculose (BK) pode interferir na eficácia dos anticoncepcionais, através da Rifampicina. (1,2,3)

O uso concomitantemente dos anticoncepcionais com a rifampicina exige uma mudança na dosagem do primeiro, porém o efeito final sobre a supressão da ovulação não foi esclarecido por falta de estudos. A eficácia dos anticoncepcionais estará reduzida caso seja utilizado pílula com < 50 µg de etinilestradiol. (2)

A rifampicina apresenta um grande número de interações medicamentosas sendo um potente indutor do sistema citocromo P450 (CYP450). Portanto, pode aumentar o metabolismo de vários fármacos que são metabolizados de forma parcial ou total pelo CYP450, quando administrados de maneira concomitante. Além disso, a rifampicina também induz a UDP-glicuroniltransferase, outra enzima implicada no metabolismo de diversos medicamentos que podem ter seus níveis plasmáticos reduzidos quando administrados em conjunto. (1,3)

Além dos anticoncepcionais a rifampicina pode diminuir a concentração plasmática de: hipoglicemiantes orais ácido valproico, antidepressivos (nortriptilina, sertralina), barbitúricos, benzodiazepínicos, bloqueadores beta-adrenérgicos, cetoconazol, cloranfenicol, corticosteroides, ciclosporina, dapsona, digoxina, diltiazem, enalapril, fenitoína, fluconazol, haloperidol, itraconazol, macrolídeos, nifedipina, quinidina, rapamicina, sinvastatina, teofilina e verapamil. (1) A Rifampicina também é utilizada no tratamento da Hanseníase."
"A fitoterapia pode ser uma opção terapêutica para obesidade?","https://aps-repo.bvs.br/aps/a-fitoterapia-pode-ser-uma-opcao-terapeutica-para-obesidade/","O tratamento da obesidade é complexo e multidisciplinar, sendo que pode incluir intervenções não medicamentosas e medicamentosas. A fitoterapia, entre outros, é um tratamento não medicamentoso que pode estar associado a outros tratamentos da obesidade.¹ Há estudos que avaliam algumas plantas medicinais para o tratamento da obesidade, dentre as quais: Caralluma fimbriata ; Citrus aurantium ; Ephedra sinica; Erva-de-São João (Hypericum perforatum) ; Garcinia cambogia ; Ilex paraguariensis (Erva-mate); Ioimbina (Pausinystalia yohimbe); Psyllium (Plantago).

CARALLUMA FIBRIAT 2 :

Caralluma fimbriata é um cacto comestível, pertencente à família Asclepiadácea. Segundo a medicina tradicional Ayurvédica, a Caralluma fimbriata é um alimento considerado revigorante e supressor da fome. Consumida in natura , em saladas, refogados e caldos ou desidratada, a C. fimbriata era utilizada na antiga Índia nas peregrinações e caravançarais, por sua suposta propriedade de reduzir o cansaço e a fome.

Não existem evidências que atestem o efeito protetor ou terapêutico da Caralluma . No entanto, em estudo com humanos, indivíduos de 25 a 60 anos, com IMC acima de 25 kg/m2, ausentes de doenças crônicas ou uso de medicamentos para perda de peso, foram acompanhados durante 60 dias. As avaliações antropométricas, dietéticas, bioquímicas e estimativas do apetite foram realizadas antes e nos dias 30 e 60 do estudo. O grupo experimental recebeu duas cápsulas de 500mg de extrato de Caralluma fimbriata por dia. Ao final da pesquisa, houve diferença significativa na diminuição da circunferência abdominal e do apetite no grupo experimental em relação ao grupo placebo. No entanto, não houve resultado positivo quanto ao IMC e exames bioquímicos. Segundo os autores, houve uma diminuição de 9,5% na compulsão alimentar e 19,5% na sensação de fome. A supressão do apetite gerou menor ingestão energética e de gordura, além da ingestão de alimentos considerados não saudáveis, sem alterações daqueles considerados benéficos à saúde.

CITRUS AURANTIUM 2 :

Consiste em um fitoterápico conhecido por ser substituto da efedrina e auxiliar na perda de peso dos praticantes de atividades físicas, entretanto, sem os efeitos colaterais da efedrina. No entanto, a falta de estudos evidenciando a atividade biológica da planta, com relação ao efeito protetor ou terapêutico sobre a obesidade, e a suspeita de cardiotoxicidade fazem dessa planta esta planta um risco para consumo por seres humanos.

EPHEDRA SINICA¹ :

Ephedra sinica ou ma-huang , nome chinês da planta Ephedra , é frequentemente utilizada para perder peso e, em geral, combinada com outros compostos, como cafeína e/ou aspirina. Apesar de alguns estudos demonstrarem a eficácia da combinação de efedrina (30-150 mg) com cafeína (150-600 mg) na perda de peso, revisões atuais do uso da efedrina isoladamente (60-150 mg) mostram efeito apenas modesto, aproximadamente 0,9 kg, na redução do peso quando comparado ao do placebo, com aumento de 2,2 a 3,6 na chance do aparecimento de efeitos adversos psiquiátricos, gastrointestinais e cardíacos(D)(A)¹. A frequência e a magnitude dos efeitos colaterais e a ineficácia dos suplementos contendo efedrina contraindicam seu uso no tratamento da obesidade (D)¹.

ERVA-DE-SÃO JOÃO (HYPERICUM PERFORATUM) ¹:

É uma planta nativa da Europa, da Austrália e das Américas. Seus extratos, que parecem ter ação serotoninérgica, são utilizados para tratar depressão. Com base nessa ação no sistema nervoso central, tem-se propagado o uso da erva isoladamente ou em associação com ma-huang , no tratamento da obesidade. Os estudos publicados não são duplo-cegos nem randomizados (D). Portanto, não existem evidências científicas de que a erva-de-são joão seja eficaz para reduzir peso.

GARCINIA CAMBOGIA 2 :

Esta substância, extraída da casca de uma fruta cítrica exótica ( Brindall berry ou brindleberry ), contém ácido hidroxicítrico, que inibe a clivagem enzimática do citrato. Segundo seus defensores, além de aumentar a taxa de síntese hepática de glicogênio, inibe o apetite e a estocagem de gordura corporal (A). A maioria dos estudos que corroboram a eficácia da garcínia é de curta duração, inferior a 12 semanas, não é randomizada ou controlada, nem avalia o efeito do suplemento sobre o apetite. Além disso, é comum associar outros produtos na mesma cápsula, colocando em dúvida a eficácia da própria substância. Estudos bem conduzidos não mostraram diferença na redução de peso entre os indivíduos que usaram ácido hidroxicítrico e os que utilizaram placebo, bem como não comprovaram aumento na oxidação de gorduras(A). Apesar de não terem sido documentados efeitos colaterais significantes, não existem estudos de longo prazo a esse respeito. Atualmente, não há dados convincentes para o uso da garcínia como agente antiobesidade.

ILEX PARAGUARIENSIS (Erva-mate) 2 :

Estudos in vitro e in vivo atestam que o Ilex apresenta efeitos antioxidantes, prevenindo a oxidação do DNA e lipoperoxidação do LDL, efeito hipocolesterolêmico, hepatoprotetor, diurático. Recentemente esta planta tem sido utilizada, em fitoterápicos, no tratamento da obesidade. Em alguns estudos realizados foram analisadas várias plantas utilizadas popularmente para fins de perda de peso no Sul do Brasil, somente o Ilex Paraguariensis apresentou resultados positivos, sugerindo que este possa estar relacionado ao conteúdo de metilxantina, composto com atividade lipolítica e estimulante, e de saponinas, com comprovada ação sobre o metabolismo de colesterol, e na absorção intestinal de gordura, via inibição da atividade da lipase pancreática. No entanto, não existem fortes evidências do uso de Ilex paraguariensis no tratamento da obesidade, porque o efeito diurético da planta é o maior responsável pela redução de peso.

IOIMBINA (PAUSINYSTALIA YOHIMBE)¹:

A Yohimbe é uma planta nativa da África Central. O constituinte ativo dessa planta é a ioimbina, antagonista do alfa-2 receptor. Nos três estudos randomizados encontrados, nos quais se comparou a substância isoladamente com placebo, os resultados foram conflitantes(B). A maior perda de peso ocorre quando se associa à efedrina a cafeína. Descreveram-se efeitos colaterais como irritabilidade, artralgias e cefaleia. Até o momento, não há evidências clínicas de que se possa indicar a ioimbina para reduzir peso.

PSYLLIUM (PLANTAGO)¹:

Psyllium é uma fibra hidrossolúvel derivada da semente da Plantago ovata . Propõe-se que o uso dessa fibra aumente a saciedade, reduzindo a ingestão calórica. Apesar de haver uma sugestão de discreta redução na ingestão alimentar, os estudos até agora realizados não demonstram diferença na perda de peso de indivíduos obesos usando 15 a 30 g/dia do suplemento, quando comparado ao placebo(B)(C). A ingestão da fibra relaciona-se a distúrbios gastrointestinais, como flatulência, diarreia e náuseas, além de interferir na absorção de medicamentos, como antibióticos e digitálicos, e potencializar a ação de drogas anticoagulantes (D).

Outras opções terapêuticas não medicamentosas para obesidade estão abordadas na SOF:

Quais são as opções terapêuticas não medicamentosas para obesidade?"
"A inserção do Dispositivo Intrauterino (DIU) na atenção básica pode ser realizada por enfermeiro?","https://aps-repo.bvs.br/aps/a-insercao-do-dispositivo-intrauterino-diu-na-atencao-basica-pode-ser-realizada-por-enfermeiro/","O Ministério da Saúde 2023, recomendou, em nota técnica da Secretaria de Atenção Primária à Saúde, a inserção do Dispositivo Intrauterino (DIU) por enfermeiros e médicos no âmbito do planejamento familiar e reprodutivo facilitando o acesso das mulheres aos direitos reprodutivos. É recomendado haver articulação junto aos setores envolvidos no município, como Secretaria Municipal de Saúde, Conselho Regional de Enfermagem e Conselho Regional de Medicina para a elaboração de protocolo assistencial multiprofissional favorecendo o cuidado prestado de forma holística, humanizada e integral, minimizando complicações.

O acesso ao DIU ainda é baixo, com apenas 4 em cada 100 brasileiras em idade fértil e sexualmente ativas utilizando esse método contraceptivo. O DIU de cobre TCu 380 consta na Relação Nacional de Medicamentos Essenciais – Rename 2022 e os procedimentos de inserção e retirada de DIU estão incorporados ao Sistema Único de Saúde, na Tabela de Procedimentos, Medicamentos e OPM do SUS.

O enfermeiro, após capacitados e cumprindo o disposto na Resolução COFEN nº 358/2009, está apto a realizar consulta clínica, prescrever e inserir o DIU. Durante a primeira consulta, na avaliação clínica do uso do DIU, o profissional fornece informações claras sobre os benefícios e os possíveis riscos, além de exigir a assinatura de um Termo de Consentimento Livre e Esclarecido (TCLE). Deve incluir na anamnese a investigação de todas as condições que contraindiquem o seu uso; fazer exame físico geral e ginecológico; explicar detalhadamente a técnica de uso do método; esclarecer à mulher que é frequente a ocorrência de cólicas, menstruação volumosa e um pouco de secreção vaginal após a inserção do DIU, o que diminui ao longo do tempo. A mulher deve ser orientada a procurar o serviço de saúde nas seguintes situações: ausência de menstruação; exposição a doença sexualmente transmissível; dor intensa no baixo ventre; sangramento volumoso; prazo de eficácia do DIU inserido ultrapassado e/ou se percebe um objeto de consistência dura na vagina ou no colo uterino.

O DIU de cobre é um excelente método de anticoncepção disponibilizado pelo Ministério da Saúde que apresenta elevada eficácia, tem poucos efeitos colaterais e adversos como: alterações da menstruação, dor aguda na parte inferior do abdômen, cólicas e dor, possibilidade de anemia e possibilidade rara de perfuração uterina. Não existem efeitos metabólicos e tem duração de uso de 10 anos, após a sua inserção. Inserido aos 40 anos, pode ser removido somente depois de instalada a menopausa. A indicação do DIU é para toda e qualquer mulher, independentemente se adolescente ou adulta, que preencha os critérios de elegibilidade para anticoncepção. Mulheres que tenham maior risco de contrair ou já infectadas pelo HIV, ou em uso de antirretroviral e clinicamente bem podem colocar o DIU com segurança. As usuárias de DIU com AIDS devem ser reavaliadas na unidade básica sempre que surgirem sintomas adversos, como dor pélvica ou corrimento, como monitorização para doença inflamatória pélvica.

Tendo em vista os atributos da atenção básica elencados acima (acesso, coordenação do cuidado, integralidade e universalidade) é importante também pensar em estratégias de educação permanente para capacitar os profissionais na lógica da captação da população a ser atendida e seu acolhimento. A escolha do método contraceptivo deve ser precedida de informação sobre as diferentes opções, seus respectivos mecanismos de ação, riscos e benefícios, além de abordagem singular, acolhedora, respeitando competências culturais e religiosas, possibilitando à pessoa, à família e à comunidade optar ou não pelo uso."
"A lavagem otológica pode ser realizada pela equipe de enfermagem?","https://aps-repo.bvs.br/aps/a-lavagem-otologica-pode-ser-realizada-pela-equipe-de-enfermagem/","A irrigação auricular com solução salina para remoção do cerume pode ser realizada por profissional médico, com segurança e aceitabilidade na maioria dos centros de saúde do País. Além da remoção de rolha de cerume, a lavagem de ouvido se presta à remoção de qualquer tipo de corpo estranho. O Caderno de Atenção Básica (1) trata de procedimentos em Atenção Primária à Saúde e possui uma seção específica sobre a lavagem auricular, onde são abordadas indicações, contraindicações, material, técnica, complicações, etc. A ocorrência de complicação, como perfuração timpânica e possível contaminação do ouvido interno por material séptico, caso não seja imediatamente identificada, poderá acarretar prejuízo permanente à integridade física do indivíduo.

Veja também vídeo demonstrando o procedimento: http://189.28.128.100/dab/docs/videos/proced_02.zip

SOF Relacionada: Qual o método mais adequado e com menor risco de intercorrências para remover o cerume auricular do paciente?"
"A levotiroxina pode ser prescrita a paciente que faz uso de amiodarona?","https://aps-repo.bvs.br/aps/a-levotiroxina-pode-ser-prescrita-a-paciente-que-faz-uso-de-amiodarona/","A levotiroxina pode ser administrada em associação com amiodarona, pois não há relato de interação entre estas medicações 1 .

Embora a amiodarona seja um fármaco muito eficaz para o tratamento de arritmias cardíacas, a sua utilização crônica está associada a efeitos colaterais significativos. Entre estes, disfunção da tireoide é uma manifestação comum, mesmo quando uma dose baixa diária de amiodarona é utilizada 2 . Um estudo detectou disfunção da tiroide em 59 (48,7%) dos 121 pacientes em uso de amiodarona para distúrbios do ritmo cardíaco durante um período médio de 30 meses 2 . Entre as manifestações mais graves encontram-se o hipertireoidismo (1% a 3%), o hipotireoidismo (2% a 10%), o tumor maligno da glândula tiroide e a tireotoxicose 1 . O monitoramento da função da tireoide de pessoas em uso de amiodarona deve ser feito antes de iniciar a terapia e depois disso em intervalos periódicos (aproximadamente a cada 3-6 meses), particularmente em pacientes geriátricos e / ou em doentes com história de nódulos da tireoide, bócio, ou outra disfunção da tireoide 1,2,3 . Se ocorrer hipotireoidismo, deve-se reduzir a dose de amiodarona e / ou cuidadosamente complementar com hormônios da tiroide, se necessário. A descontinuação da amiodarona pode ser necessária 3 . Se ocorrer hipertireoidismo, terapia agressiva (incluindo redução da dose ou a descontinuação da amiodarona) é indicada, uma vez que as manifestações clínicas (ou seja, arritmias cardíacas) podem ser potencialmente graves e fatais. O uso de medicamentos antitireoideanos, bloqueadores adrenérgicos e / ou terapia corticosteroide pode ser necessário 3 .

Atributos da APS

A pessoa com doença crônica deve ter o acesso facilitado às consultas para diminuir o risco de complicações associadas ao efeito adverso de medicamentos."
"A monitorização dos níveis glicêmicos em pacientes com Diabetes tipo 2 pode ser feito por meio de Glicemia capilar periódica ao invés da Hemoglobina Glicosilada?","https://aps-repo.bvs.br/aps/a-monitorizacao-dos-niveis-glicemicos-em-pacientes-com-diabetes-tipo-2-pode-ser-feito-por-meio-de-glicemia-capilar-periodica-ao-inves-da-hemoglobina-glicosilada/","Nenhum estudo foi encontrado comparando o uso de Glicemia capilar e Hemoglobina glicosilada para monitorização de pacientes Diabetes mellitus tipo 2 (DM2). Uma revisão sistemática (com um único Ensaio Clínico Randomizado) foi encontrada comparando a monitorização residencial da glicemia capilar (antes e após as refeições por um período de 6 meses) com a não monitorização, tendo como desfechos ganho de peso e níveis de Hemoglobina glicada. O estudo mostrou que os grupos de intervenção e controle não apresentaram diferenças para ambos os desfechos. Os autores concluíram que embora pacientes com DM2 sejam freqüentemente orientados a monitorar sua glicemia capilar de modo freqüente, não existe qualquer evidência de que isto seja benéfico para os que não fazem uso de insulina (1) (A). A glicemia capilar como exame para monitoramento será mais útil para pacientes DM2 com maior risco para hipoglicemia, ou seja, aqueles que fazem uso de hipoglicemiantes orais e, especialmente, para os que usam Insulina2. Neste casos, as mudanças de terapia devem ser baseadas na média da glicemia capilar de vários dias de acompanhamento (2) (D). A monitorização contínua da glicemia capilar também é cara e, a princípio, não deve substituir a medição periódica da Hemoglobina glicosilada, parâmetro bastante estudado como marcador do estado glicêmico do paciente (D)."
"A nitrofurantoína pode ser usada para cistite na posologia de 100mg de 12/12h por 5 dias, ou apenas na dose usual (6/6h 7 dias)?","https://aps-repo.bvs.br/aps/a-nitrofurantoina-pode-ser-usada-para-cistite-na-posologia-de-100mg-de-12-12h-por-5-dias-ou-apenas-na-dose-usual-6-6h-7-dias/","Recomenda-se a dose de 100 mg de nitrofurantoína, de 6/6 horas, por 7 dias nas mulheres não gestantes e por 10 dias em gestantes. (1)

Quando há disponibilidade da nitrofurantoína de liberação lenta (mono-hidratada) a posologia recomendada passa a 100 mg de 12/12 horas. (3,4)

O tratamento empírico da cistite está indicado em mulheres com disúria e polaciúria, na ausência de leucorreia e irritação vaginal, devido à elevada probabilidade de infecção urinária. (4)"
"A notificação de casos de HIV é obrigatória?","https://aps-repo.bvs.br/aps/a-notificacao-de-casos-de-hiv-e-obrigatoria/","Os profissionais de saúde dos serviços públicos e privados devem notificar regularmente às autoridades de saúde os casos de infecção por HIV, a partir de confirmação de diagnóstico desde 2014. A determinação consta em portaria do Ministério da Saúde (2), que inclui a infecção por HIV na Lista Nacional de Notificação Compulsória de Doenças, Agravos e Eventos de Saúde Pública. Antes; a obrigatoriedade era restrita aos casos de infecção em gestante, parturiente, puérpera e criança exposta ao risco de transmissão vertical do vírus.

A notificação da infecção pelo HIV seguirá os mesmos critérios de sigilo definidos na LEI de Acesso a Informação (12.527/2011). Os profissionais de saúde terão que notificar todos os casos de aids em adultos e crianças, mesmo que tenham sido comunicados anteriormente com infecção pelo HIV. Vale ressaltar que, a partir de agora, terão que ser notificados os portadores por HIV e as pessoas que vivem com aids.

As pessoas com infecção pelo HIV em acompanhamento clínico-laboratorial e diagnosticadas com data anterior à publicação da Portaria serão notificadas à medida que comparecerem à rede de serviços de saúde. Os laboratórios da rede privada deverão informar, periodicamente, a Vigilância Epidemiológica todos os casos diagnosticados de infecção pelo HIV."
